,brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,star_rating,ratings,latest_price
431,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,0.0,0,935.82
432,Nokia,PureBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.0,5,641.67
433,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,13.3,0,No,No,0.0,0,796.84
434,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,3.4,17,546.86
435,ASUS,Intel,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,13.3,1,Yes,Yes,3.9,17,1033.06
436,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,14.0,1,Yes,Yes,4.7,3,1057.48
437,HP,Pavilion,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,2,Casual,15.6,1,No,No,4.4,512,948.1
438,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,3.4,17,888.09
439,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,3.4,17,888.09
440,HP,HP,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,4,Casual,14.0,1,No,Yes,0.0,0,1227.54
441,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,13.3,1,No,Yes,3.3,3,911.51
442,ASUS,ROG,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,0,No,No,4.6,1365,923.67
443,Lenovo,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,2,Casual,15.6,1,No,Yes,3.5,8,1022.07
444,ASUS,ASUS,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Gaming,15.6,0,No,No,4.5,368,923.67
445,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Gaming,17.3,1,No,Yes,4.4,202,947.98
446,ASUS,ROG,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Casual,15.6,1,No,No,4.5,187,947.98
447,APPLE,MacBook,Intel,Core i5,8.0,16,LPDDR4X,1024,0,Mac,64,0,Casual,13.0,1,No,No,4.7,31,2187.8
448,APPLE,MacBook,Intel,Core i5,8.0,16,LPDDR4X,1024,0,Mac,64,0,Casual,13.0,1,No,No,4.8,91,2187.8
449,ASUS,ROG,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Casual,15.12,0,No,No,4.5,844,1008.75
450,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Casual,16.0,1,No,No,0.0,0,1069.53
451,ASUS,F17,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,4,Casual,15.12,0,No,No,4.3,3,1027.11
452,DELL,Inspiron,Intel,Core i5,8.0,8,LPDDR4X,1024,0,Windows,64,0,ThinNlight,13.3,0,No,No,4.5,21,901.79
453,Lenovo,ThinkBook,Intel,Core i5,8.0,8,DDR4,1024,0,Windows,64,0,ThinNlight,13.3,1,No,Yes,3.0,4,789.96
454,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,512,Windows,64,0,ThinNlight,16.0,3,Yes,No,0.0,0,1889.04
455,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,512,Windows,64,0,ThinNlight,15.12,3,Yes,No,0.0,0,1524.18
456,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,Casual,15.6,0,No,No,0.0,0,607.63
457,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,14.0,1,No,No,3.8,253,571.17
458,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,14.0,1,No,Yes,3.6,470,595.48
459,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,Casual,15.12,1,No,Yes,4.1,118,729.29
460,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,15.12,1,No,No,4.0,1444,571.17
461,MSI,GF63,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,4,Casual,15.12,2,No,No,4.1,1114,644.1
462,Lenovo,Missing,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,32,2,Casual,15.12,0,No,No,0.0,0,704.98
463,Lenovo,B50-70,Intel,Core i5,8.0,8,DDR3,0,1025,Windows,64,0,Casual,15.12,0,No,No,3.8,78,638.02
464,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,4,Casual,15.12,1,No,No,4.0,21,692.72
465,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,ThinNlight,15.12,1,No,No,4.1,73,753.49
466,DELL,Missing,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,32,0,Casual,15.12,0,No,No,0.0,0,706.09
467,ASUS,ExpertBook,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,Casual,15.12,0,No,No,0.0,0,692.72
468,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,15.12,1,No,No,0.0,0,748.72
469,ASUS,Pro,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,996.6
470,ASUS,ExpertBook,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,Casual,15.12,0,No,No,0.0,0,744.49
471,DELL,Missing,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,32,0,Casual,15.12,0,No,No,0.0,0,717.03
472,ASUS,ExpertBook,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,Casual,15.12,0,No,No,0.0,0,1020.91
473,MSI,GE76,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,6,Casual,15.12,0,No,No,4.6,7,3539.44
474,MSI,GP65,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,6,Casual,15.12,0,No,No,4.5,715,1774.52
475,MSI,GP76,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,8,Casual,15.12,0,No,No,4.4,24,2187.8
476,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,Casual,15.6,1,No,Yes,4.3,23,789.96
477,HP,15q,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,0,Casual,15.6,1,No,No,4.2,3062,568.74
478,HP,Missing,Intel,Core i5,8.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,1,No,No,4.1,122,542.11
479,acer,Swift,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,Casual,15.6,1,No,No,4.2,18,886.88
480,HP,250,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,32,0,Casual,15.6,1,No,Yes,3.4,11,593.05
481,acer,Aspire,Intel,Core i5,8.0,8,DDR4,0,1025,Windows,64,2,Casual,15.6,1,No,No,3.2,30,686.65
482,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,32,0,Casual,15.6,1,No,Yes,4.3,1188,619.79
483,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Gaming,15.6,0,No,No,4.5,23,680.56
484,acer,Aspire,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,No,4.6,32,704.87
485,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,No,0.0,0,644.1
486,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,No,4.2,47,704.87
487,acer,Aspire,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,ThinNlight,15.6,1,No,No,4.0,27,692.72
488,acer,Travelmate,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,14.0,0,No,No,3.8,8,674.49
489,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,1,No,No,3.9,157,759.57
490,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,No,4.7,10,789.96
491,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,1,No,Yes,4.3,52,729.18
492,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,1,No,Yes,4.4,33,731.62
493,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Gaming,15.6,0,No,No,4.3,343,662.33
494,Lenovo,Legion,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Casual,15.6,1,No,Yes,4.3,131,741.34
495,DELL,Inspiron,Intel,Core i5,8.0,4,DDR4,256,1025,Windows,64,0,ThinNlight,14.9,1,No,Yes,4.2,41,678.13
496,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,Yes,4.3,328,789.96
497,ASUS,Missing,Intel,Core i5,8.0,16,DDR4,256,1025,Windows,64,0,ThinNlight,17.3,0,No,No,4.8,6,717.03
498,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,ThinNlight,14.0,1,No,Yes,3.8,353,668.41
499,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Gaming,15.6,1,No,Yes,4.3,127,875.05
500,DELL,3511,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,1,No,No,0.0,0,849.64
501,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,1,No,Yes,4.2,241,802.11
502,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.12,1,No,No,3.9,22,607.63
503,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.0,8,717.03
504,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Gaming,15.12,0,No,No,4.4,898,906.65
505,ASUS,Missing,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,32,2,Casual,15.12,0,No,No,5.0,1,717.03
506,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.12,1,No,No,0.0,0,789.96
507,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.12,0,No,No,3.8,6,808.19
508,DELL,G3,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Casual,15.12,0,No,No,4.3,179,946.88
509,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.12,0,No,No,3.8,41,820.35
510,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,ThinNlight,15.12,1,No,Yes,0.0,0,753.49
511,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.12,1,No,Yes,4.3,114,717.03
512,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,4,Gaming,15.12,0,No,No,4.3,268,911.62
513,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,0,Casual,15.12,1,No,Yes,5.0,6,837.49
514,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,1025,Windows,64,2,Casual,15.6,0,No,No,4.2,153,871.46
515,acer,Travelmate,Intel,Core i5,8.0,16,DDR4,256,1025,Windows,64,0,Casual,14.0,0,No,No,3.4,8,759.57
516,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,0,2048,Windows,64,2,Casual,15.6,1,No,Yes,4.0,377,757.47
517,MSI,GS66,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,8,Casual,15.12,0,No,No,0.0,0,2519.63
518,DELL,Inspiron,Intel,Core i7,8.0,16,DDR4,256,0,Windows,64,4,Casual,15.12,1,No,Yes,4.1,120,1069.53
519,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
520,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
521,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
522,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
523,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
524,Avita,Liber,Intel,Core i7,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,0.0,0,899.36
525,ASUS,VivoBook,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,No,4.3,76,704.87
526,ASUS,VivoBook,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,0,No,No,4.5,11,753.49
527,MSI,GF63,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,2,No,No,4.5,484,972.29
528,Lenovo,IdeaPad,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,Yes,4.5,44,838.58
529,Mi,Notebook,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,2,Casual,14.0,1,No,No,4.2,399,723.11
530,Lenovo,IdeaPad,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,Yes,Yes,4.4,77,1045.22
531,Lenovo,Legion,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,Yes,4.4,11,1215.39
532,Infinix,X1,Intel,Core i7,10.0,16,LPDDR4X,512,0,Windows,64,8,Casual,14.0,0,No,No,4.3,57,668.41
533,ASUS,VivoBook,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,Yes,4.3,21,947.98
534,Lenovo,IdeaPad,Intel,Core i7,11.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,0,No,No,4.0,5,972.29
535,HP,Pavilion,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,Yes,5.0,4,1132.73
536,ASUS,ZenBook,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,13.3,1,No,Yes,0.0,0,1154.61
537,Lenovo,Thinkbook,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,3,Yes,Yes,4.5,13,1033.06
538,MSI,Missing,Intel,Core i7,10.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.4,15,704.87
539,HP,Envy,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,13.3,1,Yes,Yes,4.7,11,1251.85
540,DELL,Missing,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,16.0,1,No,No,0.0,0,1215.39
541,ASUS,ASUS,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,16.0,0,No,No,4.5,118,1154.61
542,HP,Envy,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,0.0,0,1264.13
543,MSI,Missing,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,15.12,0,No,No,0.0,0,935.82
544,HP,Pavilion,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,16.0,1,No,Yes,4.3,6,1096.27
545,Lenovo,Missing,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,16.0,0,Yes,No,0.0,0,1075.58
546,MSI,Prestige,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,4,Casual,16.0,1,No,No,4.3,138,1336.94
547,MSI,Sword,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,15.12,0,No,No,0.0,0,1057.37
548,MSI,Prestige,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,No,No,0.0,0,1093.84
549,HP,Spectre,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,0.0,0,2914.29
550,ASUS,VivoBook,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,Yes,4.5,35,960.13
551,DELL,XPS,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,1.7,3,1481.59
552,ASUS,ZenBook,Intel,Core i7,8.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,15.12,1,No,No,4.4,18,1045.22
553,MSI,Katana,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,16.0,2,No,No,0.0,0,1154.61
554,HP,Pavilion,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Gaming,16.0,1,No,Yes,4.5,8,1118.27
555,HP,Spectre,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,No,3.3,3,1981.16
556,DELL,XPS,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,5.0,5,1644.58
557,MSI,Modern,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,15.12,0,No,No,4.4,33,789.96
558,Lenovo,ThinkPad,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,16.0,3,No,No,0.0,0,2121.39
559,Lenovo,ThinkPad,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,1972.76
560,DELL,Inspiron,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,0.0,0,1327.22
561,HP,Pavilion,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,0.0,0,1215.5
562,MSI,Prestige,Intel,Core i7,10.0,16,DDR4,512,0,Windows,64,2,Casual,16.0,1,No,No,4.0,85,1276.16
563,ASUS,Missing,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,16.0,0,Yes,No,0.0,0,1336.94
564,ASUS,ZenBook,Intel,Core i7,8.0,16,DDR3,512,0,Windows,64,0,ThinNlight,16.0,1,No,No,4.3,30,1215.39
565,Lenovo,Missing,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,2,ThinNlight,16.0,0,No,No,0.0,0,2975.58
566,ASUS,ZenBook,Intel,Core i7,11.0,16,LPDDR4X,512,0,Windows,64,0,ThinNlight,16.0,0,No,No,0.0,0,1154.61
567,Lenovo,Ideapad,Intel,Core i7,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,0.0,0,1045.34
568,Lenovo,Missing,Intel,Core i7,10.0,16,DDR4,512,0,Windows,32,2,Casual,16.0,0,No,No,0.0,0,1973.98
569,HP,Missing,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,15.12,0,No,No,0.0,0,1453.74
570,Lenovo,Missing,Intel,Core i7,10.0,16,LPDDR3,512,0,Windows,64,0,ThinNlight,16.0,0,No,No,0.0,0,2573.88
571,Lenovo,Intel,Intel,Core i7,11.0,16,DDR4,512,0,Windows,32,0,Casual,14.0,0,No,No,0.0,0,1349.2
572,DELL,Missing,Intel,Core i7,11.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,0.0,0,1215.39
573,ASUS,ZenBook,Intel,Core i7,8.0,8,LPDDR3,512,0,Windows,64,0,ThinNlight,13.3,1,No,No,4.3,40,996.6
574,MSI,GF63,Intel,Core i7,9.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,2,No,No,4.5,1639,814.27
575,MSI,GF65,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,15.6,2,No,No,4.4,498,1033.06
576,ASUS,Zenbook,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,2,Casual,14.0,1,Yes,Yes,0.0,0,1276.16
577,ASUS,ZenBook,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,14.0,1,Yes,No,0.0,0,1640.82
578,ASUS,ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Gaming,15.6,0,No,No,4.5,445,1203.23
579,HP,Envy,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,15.6,1,No,Yes,4.2,17,1758.72
580,ASUS,ZenBook,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,13.3,0,No,No,0.0,0,1215.39
581,MSI,Stealth,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,2,No,No,4.3,20,1458.49
582,ASUS,Zephyrus,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,4,Casual,16.0,1,No,No,0.0,0,2370.12
583,ASUS,ZenBook,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,2,Casual,16.0,1,No,Yes,4.6,17,1519.27
584,DELL,Inspiron,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,16.0,0,No,No,0.0,0,1487.91
585,HP,Spectre,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,Casual,16.0,1,Yes,No,4.2,13,2187.8
586,MSI,Summit,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,16.0,2,Yes,No,4.0,3,1883.92
587,Lenovo,Yoga,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,16.0,1,No,Yes,3.0,4,1494.96
588,ASUS,Missing,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,6,Casual,15.12,1,Yes,No,4.7,9,2734.78
589,MSI,Stealth,Intel,Core i7,12.0,16,DDR5,1024,0,Windows,64,8,Casual,15.12,0,No,No,0.0,0,3403.31
590,HP,OMEN,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,16.0,0,No,No,0.0,0,1482.8
591,HP,OMEN,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,4,Casual,16.0,0,No,No,0.0,0,1422.03
592,Lenovo,Legion,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,0,No,No,4.4,7,1836.61
593,MSI,Pulse,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,16.0,2,No,No,4.2,14,1580.04
594,HP,Spectre,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,16.0,1,Yes,No,0.0,0,1823.25
595,MSI,Missing,Intel,Core i7,12.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,0,No,No,4.5,4,1701.59
596,acer,Predator,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,1,No,No,4.5,54,1580.04
597,HP,OMEN,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,8,Casual,16.0,1,No,Yes,0.0,0,2090.56
598,DELL,Inspiron,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,16.0,1,No,Yes,4.8,4,1142.03
599,ASUS,ROG,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,15.12,0,No,No,0.0,0,2856.33
600,HP,Spectre,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,16.0,1,Yes,Yes,3.7,3,1561.93
601,Lenovo,Yoga,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,0,Casual,16.0,1,Yes,Yes,4.4,16,1251.85
602,ASUS,ZenBook,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,16.0,1,Yes,No,4.8,8,1458.49
603,ASUS,Missing,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,16.0,0,No,No,0.0,0,1470.52
604,ASUS,Zephyrus,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,32,6,Casual,16.0,1,No,No,4.3,7,1911.38
605,Lenovo,Missing,Intel,Core i7,9.0,16,DDR4,1024,0,Windows,64,4,ThinNlight,16.0,0,No,No,0.0,0,2794.46
606,ASUS,ASUS,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,1,No,No,0.0,0,1598.4
607,ASUS,ExpertBook,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,16.0,0,No,No,5.0,3,1883.92
608,ASUS,ExpertBook,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,16.0,0,No,No,0.0,0,2017.62
609,Lenovo,Yoga,Intel,Core i7,10.0,16,LPDDR4X,1024,0,Windows,64,0,ThinNlight,16.0,0,No,No,2.5,2,1458.49
610,ASUS,ExpertBook,Intel,Core i7,10.0,16,LPDDR3,1024,0,Windows,64,0,Casual,16.0,0,No,No,0.0,0,2041.94
611,HP,Spectre,Intel,Core i7,11.0,16,LPDDR4X,1024,0,Windows,64,0,Casual,16.0,1,Yes,No,0.0,0,2005.59
612,Avita,Liber,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,0,ThinNlight,14.0,0,No,No,3.9,207,765.65
613,Lenovo,ThinkBook,Intel,Core i7,11.0,16,LPDDR4,1024,0,Windows,64,0,Casual,13.0,1,No,Yes,3.4,7,1045.22
614,HP,HP,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,2,Casual,13.3,1,No,Yes,0.0,0,1154.61
615,HP,Omen,Intel,Core i7,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.1,1,No,Yes,0.0,0,1665.13
616,Lenovo,Legion,Intel,Core i7,10.0,16,DDR4,1024,0,Windows,64,8,Casual,15.6,1,No,Yes,0.0,0,2856.33
617,acer,Predator,Intel,Core i7,10.0,16,DDR4,2048,0,Windows,64,8,Casual,16.0,1,No,No,3.8,4,1944.69
618,ASUS,ExpertBook,Intel,Core i7,10.0,16,LPDDR3,2048,0,Windows,64,0,Casual,16.0,0,No,No,0.0,0,2844.17
619,ASUS,ExpertBook,Intel,Core i7,10.0,16,DDR4,0,1025,Windows,64,2,Casual,15.12,0,No,No,0.0,0,1142.46
620,HP,15,Intel,Core i7,8.0,16,DDR4,128,1025,Windows,64,4,Casual,15.12,1,No,No,0.0,0,1421.43
621,MSI,GF63,Intel,Core i7,10.0,8,DDR4,256,1025,Windows,64,4,Casual,15.6,2,No,No,4.3,794,777.8
622,ASUS,VivoBook,Intel,Core i7,10.0,16,DDR4,256,1025,Windows,64,4,Gaming,15.6,0,No,No,4.2,25,814.27
623,ASUS,Missing,Intel,Core i7,11.0,16,DDR4,256,1025,Windows,32,0,ThinNlight,15.12,0,No,No,0.0,0,1002.8
624,acer,Predator,Intel,Core i7,10.0,16,DDR4,256,1025,Windows,64,6,Casual,16.0,1,No,No,4.6,2038,1458.49
625,MSI,WF65,Intel,Core i7,10.0,16,DDR4,256,1025,Windows,64,4,Casual,16.0,3,No,No,0.0,0,1944.69
626,ASUS,Pro,Intel,Core i7,8.0,16,DDR4,256,1025,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,1202.29
